DeviceTag:,Xsens DOT 2,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-06-15 13:38:29.109 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
156, 217467343, 0.77164143, -0.2575819, -0.4687239, -0.34426624, -0.017786713, -0.001819172, 0.1085825, 0
157, 217484010, 0.77163446, -0.25759235, -0.46873733, -0.34425566, -0.0075998874, 0.013212298, 0.111242294, 0
158, 217500677, 0.77163243, -0.2576054, -0.4687442, -0.34424105, -0.005152644, -0.0058415113, 0.12128067, 0
159, 217517344, 0.7716421, -0.25760403, -0.46873504, -0.34423286, -0.010337027, -0.016972233, 0.105296135, 0
160, 217534011, 0.77155054, -0.25774506, -0.46865034, -0.3444477, -0.004587156, -0.0018864493, 0.1093626, 0
161, 217550678, 0.77156246, -0.25774127, -0.46864116, -0.34443644, 0.016033031, -0.0021957913, 0.11583519, 0
162, 217567345, 0.7716654, -0.25763103, -0.46866715, -0.34425288, -0.0036859522, -0.0070699384, 0.10327625, 0
163, 217584012, 0.771757, -0.25749382, -0.46874514, -0.34404388, -0.01136094, 0.012857582, 0.11294556, 0
164, 217600679, 0.77177674, -0.2574645, -0.46876726, -0.34399137, 0.0059318105, 0.001812243, 0.11673832, 0
165, 217617346, 0.77177554, -0.2574708, -0.46876213, -0.34399623, 0.009674982, 0.0030867138, 0.11608982, 0
166, 217634013, 0.77200836, -0.25717512, -0.46889073, -0.34351912, -0.0016969104, -0.018182779, 0.109908104, 0
167, 217650680, 0.77219546, -0.2569121, -0.4690266, -0.3431101, -0.014003534, 0.016718546, 0.083717346, 0
168, 217667347, 0.7722498, -0.25680876, -0.4691107, -0.34294972, -0.003914606, 0.018933559, 0.114972115, 0
169, 217684014, 0.772272, -0.25678596, -0.46913007, -0.34289077, 0.007766628, -0.0085703805, 0.1168623, 0
170, 217700681, 0.7722816, -0.25679076, -0.46913728, -0.34285554, -0.0037369132, 0.00961061, 0.10725403, 0
171, 217717348, 0.77228147, -0.2568032, -0.469148, -0.3428318, -0.0087154405, 0.016803928, 0.11049652, 0
172, 217734015, 0.77230525, -0.2567599, -0.46919072, -0.34275216, -0.01277913, 0.0028594013, 0.11060715, 0
173, 217750682, 0.7722102, -0.25686046, -0.4691593, -0.34293398, -0.003390915, -0.003698469, 0.09423351, 0
174, 217767349, 0.7722299, -0.25682107, -0.46917832, -0.34289297, 0.028839653, -0.005524346, 0.10391426, 0
175, 217784016, 0.77219635, -0.256877, -0.46911094, -0.34301892, -0.0015129593, -0.011197999, 0.0978117, 0
176, 217800683, 0.77210915, -0.2570002, -0.46902004, -0.34324726, -0.041754454, -0.002683273, 0.09566498, 0
177, 217817350, 0.7720206, -0.2570802, -0.46901086, -0.34339917, -0.03544379, 0.0048647593, 0.0910902, 0
178, 217834017, 0.77198154, -0.25708833, -0.4690773, -0.34339023, -0.0021278434, 0.0023864477, 0.123306274, 0
179, 217850684, 0.77189875, -0.2571626, -0.4690887, -0.3435048, 0.023003506, -0.0067306454, 0.09930992, 0
180, 217867351, 0.7718871, -0.25716287, -0.46909493, -0.34352222, 0.03326074, -0.012823832, 0.13065147, 0
181, 217884018, 0.77190244, -0.2571466, -0.46906808, -0.34353656, 0.014649486, -0.012451907, 0.110619545, 0
182, 217900685, 0.77193314, -0.2570999, -0.46906948, -0.34350067, -0.006631853, 0.009215439, 0.10499382, 0
183, 217917352, 0.7719712, -0.2570379, -0.46909168, -0.34343112, -0.011546008, 0.011753205, 0.11596775, 0
184, 217934019, 0.7719455, -0.2570547, -0.46910483, -0.34345856, -0.020451436, 0.026349943, 0.09450436, 0
185, 217950686, 0.7719341, -0.25700927, -0.46920052, -0.34338742, -0.032344785, 0.027205102, 0.092871666, 0
